epoch,train_loss,train_acc,val_loss,val_acc
0,1.556343674659729,0,1.3059204816818237,0.5333999991416931
1,1.1262351050972939,0,1.1239731311798096,0.6037000119686127
2,0.8842370882630348,0,0.8707619905471802,0.6992000043392181
3,0.7601100578904152,0,0.8403884768486023,0.7161999940872192
4,0.646605096757412,0,0.7632257342338562,0.7423000037670135
5,0.5874069205352238,0,0.6805113554000854,0.7756000012159348
6,0.5965443514287472,0,0.6785234808921814,0.7793000042438507
7,0.5519908405840397,0,0.6514186263084412,0.7793000042438507
8,0.5048446469008923,0,0.7609243988990784,0.748199999332428
9,0.4955933839082718,0,0.6383143663406372,0.792600005865097
10,0.4452148973941803,0,0.625077486038208,0.7953999936580658
11,0.46002402901649475,0,0.5257394313812256,0.8263999968767166
12,0.44616955518722534,0,0.5182120203971863,0.8279999941587448
13,0.4416280724108219,0,0.5913028120994568,0.816200003027916
14,0.46956752613186836,0,0.5246627926826477,0.8328000009059906
15,0.3703926391899586,0,0.6813909411430359,0.788100004196167
16,0.41721719929150175,0,0.4970184564590454,0.8370999991893768
17,0.37639329582452774,0,0.5741552710533142,0.8117000013589859
18,0.404064878821373,0,0.5203081965446472,0.8300999999046326
19,0.39238762483000755,0,0.4949113726615906,0.8360999971628189
20,0.34686915948987007,0,0.562087893486023,0.818900004029274
21,0.3635799251496792,0,0.4850270450115204,0.8443000018596649
22,0.3495429115636008,0,0.4818999171257019,0.8481999933719635
23,0.36824434250593185,0,0.6400157809257507,0.803399994969368
24,0.3429002966731787,0,0.6371805667877197,0.8022000044584274
25,0.3209331948310137,0,0.46963632106781006,0.850600004196167
26,0.333951648324728,0,0.46322953701019287,0.8518999963998795
27,0.2747995214802878,0,0.5317855477333069,0.8351999968290329
28,0.3185730390250683,0,0.48378118872642517,0.8481000065803528
29,0.32386897318065166,0,0.4713940918445587,0.8508999943733215
30,0.29429004341363907,0,0.47834810614585876,0.8510999977588654
31,0.29107810743153095,0,0.4130984842777252,0.8586000055074692
32,0.29507182724773884,0,0.5497954487800598,0.8322000056505203
33,0.30878008902072906,0,0.562401533126831,0.8299999982118607
34,0.30006683990359306,0,0.5516698360443115,0.8289999961853027
35,0.2664701584726572,0,0.5187579393386841,0.8434000015258789
36,0.2789329383522272,0,0.4607682228088379,0.8539000004529953
37,0.26642685756087303,0,0.4921967685222626,0.8566000014543533
38,0.2924609397138868,0,0.4719032347202301,0.8489000052213669
39,0.3366219215095043,0,0.4176534116268158,0.8646000027656555
40,0.2443465292453766,0,0.45472362637519836,0.8589999973773956
41,0.29618128575384617,0,0.5697552561759949,0.8308999985456467
42,0.30901107378304005,0,0.43461841344833374,0.8660999983549118
43,0.2358052246272564,0,0.4370136857032776,0.8638000041246414
44,0.2800286752837045,0,0.4859078526496887,0.8422999978065491
45,0.2475943509489298,0,0.48953163623809814,0.844200000166893
46,0.29601551592350006,0,0.4478398561477661,0.8689000010490417
47,0.24555321410298347,0,0.4536290168762207,0.8634999990463257
48,0.2697182707488537,0,0.4856063425540924,0.8510999977588654
49,0.30244041979312897,0,0.40925875306129456,0.8680000007152557
50,0.28513868153095245,0,0.44872406125068665,0.8622000068426132
51,0.22140156850218773,0,0.46684062480926514,0.8595999926328659
52,0.2825792543590069,0,0.4873366355895996,0.8541000038385391
53,0.28270830400288105,0,0.40264180302619934,0.8645000010728836
54,0.28264719992876053,0,0.47084134817123413,0.8613999933004379
55,0.23296143327440536,0,0.5068114995956421,0.8421999961137772
56,0.24490658193826675,0,0.4574185013771057,0.8601000010967255
57,0.263335095718503,0,0.5097772479057312,0.8421999961137772
58,0.20896634832024574,0,0.4593281149864197,0.8648000061511993
59,0.277101244777441,0,0.42768001556396484,0.8682000041007996
60,0.2656318359076977,0,0.45691952109336853,0.8610000014305115
61,0.2664030066558293,0,0.4581691324710846,0.8559000045061111
62,0.24970232881605625,0,0.5386926531791687,0.8328000009059906
63,0.2837579771876335,0,0.46114471554756165,0.8613999933004379
64,0.2452099770307541,0,0.458115816116333,0.8528999984264374
65,0.2576019000262022,0,0.5615308880805969,0.8320000022649765
66,0.25734919735363554,0,0.44713497161865234,0.8622999936342239
67,0.24264921434223652,0,0.4493946433067322,0.8647000044584274
68,0.2389871831983328,0,0.45472705364227295,0.8646000027656555
69,0.22363559156656265,0,0.5577636957168579,0.8418000042438507
70,0.24864067137241364,0,0.41271835565567017,0.8719999939203262
71,0.2450321726500988,0,0.4673345685005188,0.8606999963521957
72,0.2463496391262327,0,0.46147993206977844,0.8579999953508377
73,0.2257839124649763,0,0.5009393692016602,0.8520999997854233
74,0.238261004909873,0,0.4712555706501007,0.8608999997377396
75,0.23510032333433628,0,0.527640163898468,0.845100000500679
76,0.21786712016910315,0,0.4323085844516754,0.8645000010728836
77,0.23484117644173758,0,0.4325733482837677,0.8663000017404556
