epoch,train_loss,train_acc,val_loss,val_acc
89,0.03822925128042698,0,0.3003966212272644,0.9224999994039536
90,0.035162688698619604,0,0.3006362318992615,0.9211999997496605
91,0.034440852934494615,0,0.30242326855659485,0.9223999977111816
92,0.0395095213316381,0,0.3056482970714569,0.9223000034689903
93,0.024971210514195263,0,0.30457836389541626,0.9236999973654747
94,0.03210915671661496,0,0.3143790662288666,0.9231999963521957
95,0.033621725684497505,0,0.3134412169456482,0.9235000014305115
96,0.01413262335699983,0,0.326047420501709,0.9214999973773956
97,0.020860065589658916,0,0.32627663016319275,0.9243000000715256
98,0.01773575908737257,0,0.3251449465751648,0.9243000000715256
99,0.02201441250508651,0,0.3227226436138153,0.9227999970316887
100,0.014272949059626885,0,0.3300608694553375,0.9243000000715256
101,0.027970921888481826,0,0.3308415114879608,0.9240999966859818
102,0.02365617611212656,0,0.3401668667793274,0.9196999967098236
103,0.014518672309350222,0,0.3466559648513794,0.9227000027894974
104,0.01829114180873148,0,0.3412868082523346,0.9214000031352043
105,0.021567491149263724,0,0.3496924638748169,0.9218000024557114
106,0.008307569281896576,0,0.3540584444999695,0.9214000031352043
107,0.014056102867471054,0,0.34606048464775085,0.9209000021219254
108,0.010926915565505624,0,0.3526969850063324,0.9210999980568886
109,0.010021197376772761,0,0.34901800751686096,0.9240000024437904
110,0.012404783046804368,0,0.35906195640563965,0.9218999966979027
111,0.012029193341732025,0,0.3477509319782257,0.9239000007510185
112,0.017334079602733254,0,0.34600672125816345,0.9255999997258186
113,0.008562855829950422,0,0.3551637828350067,0.9221000000834465
114,0.013093197194393724,0,0.35407504439353943,0.9224999994039536
115,0.01592480979161337,0,0.3631989359855652,0.9227999970316887
116,0.02006969800485032,0,0.3684644401073456,0.9214000031352043
117,0.013468737044604495,0,0.36590340733528137,0.9223999977111816
118,0.013023574399994686,0,0.3632892072200775,0.9230000004172325
119,0.01099242566851899,0,0.36135023832321167,0.9244000017642975
120,0.006102361570810899,0,0.3593406677246094,0.9232999980449677
121,0.008526752731995657,0,0.35094600915908813,0.9246999993920326
122,0.01121668451066528,0,0.35386186838150024,0.9267999976873398
123,0.0068628179433289915,0,0.36247098445892334,0.9259999990463257
124,0.009269079979276285,0,0.3636060655117035,0.9253000020980835
125,0.00807392771821469,0,0.3657219707965851,0.9231000021100044
126,0.010683355008950457,0,0.37324437499046326,0.9209000021219254
127,0.005293654144874641,0,0.36799749732017517,0.9236000031232834
128,0.00748877931619063,0,0.3739608824253082,0.9231999963521957
129,0.00813281224691309,0,0.3710857629776001,0.9253000020980835
130,0.005635441091726534,0,0.37627550959587097,0.9231999963521957
131,0.00901936404989101,0,0.3667590916156769,0.9246999993920326
132,0.012750651134410873,0,0.38945090770721436,0.9199000000953674
133,0.016616862999009236,0,0.3758775591850281,0.9241999983787537
134,0.011382548313122243,0,0.37257421016693115,0.9232999980449677
135,0.01498547027586028,0,0.37728172540664673,0.9254999980330467
136,0.008691633061971515,0,0.36278870701789856,0.9258000031113625
137,0.008038627667701803,0,0.3651384711265564,0.9262000024318695
138,0.00882555141911975,0,0.3674447238445282,0.9231999963521957
139,0.00677395767706912,0,0.37673094868659973,0.9249999970197678
140,0.00813139708043309,0,0.3820835053920746,0.9241999983787537
141,0.014290544349933043,0,0.38151606917381287,0.9243000000715256
142,0.00473353877896443,0,0.3740103542804718,0.9252000004053116
143,0.008306407078634948,0,0.3829875886440277,0.9245000034570694
144,0.015885992408064858,0,0.37077203392982483,0.9231999963521957
145,0.0064101324387593195,0,0.37934932112693787,0.9236999973654747
146,0.009654227527789772,0,0.38129428029060364,0.9208000004291534
147,0.009194627848046366,0,0.3836461901664734,0.9223999977111816
148,0.004078044934431091,0,0.38794639706611633,0.9217000007629395
149,0.005265095220238436,0,0.3690290153026581,0.9240000024437904
150,0.0051363506354391575,0,0.3871459364891052,0.9219999983906746
151,0.0061970349051989615,0,0.3776325583457947,0.9201000034809113
152,0.020387167984154075,0,0.39140522480010986,0.9205999970436096
153,0.011415153974667192,0,0.3831579387187958,0.9209999963641167
154,0.008590471872594208,0,0.3852269649505615,0.9231999963521957
155,0.012453443470544048,0,0.3844245672225952,0.9215999990701675
156,0.008701828075572848,0,0.391374796628952,0.9222000017762184
157,0.009377509253681637,0,0.4030936658382416,0.9211999997496605
158,0.007850498644984327,0,0.4023445248603821,0.9197999984025955
159,0.012677409977186471,0,0.3877849280834198,0.9211999997496605
160,0.005804643384180963,0,0.36773067712783813,0.9259999990463257
161,0.0040972493838385814,0,0.36491289734840393,0.9254999980330467
162,0.011812745753559284,0,0.36638519167900085,0.9254999980330467
163,0.0020876608869002666,0,0.36619898676872253,0.9254999980330467
164,0.0038419393822550774,0,0.3694603741168976,0.9257000014185905
165,0.0020979995824745856,0,0.36595362424850464,0.9255999997258186
166,0.003822827379086188,0,0.36275386810302734,0.9250999987125397
167,0.003933746222173795,0,0.36433789134025574,0.9265000000596046
168,0.004898137522104662,0,0.3671262264251709,0.9255999997258186
169,0.0022038344577595126,0,0.3666720688343048,0.9275000020861626
170,0.003249911649618298,0,0.36733517050743103,0.9255999997258186
171,0.006820075970608741,0,0.369009792804718,0.9250999987125397
172,0.0025232057586046202,0,0.36614835262298584,0.9271000027656555
173,0.0028860319798695855,0,0.3663349747657776,0.9268999993801117
174,0.004469449777388945,0,0.3703247010707855,0.9268999993801117
175,0.0012834999870392494,0,0.369098961353302,0.9274000003933907
176,0.0050248020779690705,0,0.36924341320991516,0.9267999976873398
177,0.00240781726980848,0,0.36786067485809326,0.9272999987006187
178,0.00433511827577604,0,0.3665814697742462,0.9272999987006187
179,0.003525056687067263,0,0.3638383746147156,0.9277999997138977
180,0.002253024918900337,0,0.3651394546031952,0.9271999970078468
181,0.0031477910888497718,0,0.36682194471359253,0.9277999997138977
182,0.0017845254551502876,0,0.3684982657432556,0.9274000003933907
183,0.007518429329918165,0,0.3695170283317566,0.9276999980211258
184,0.0029062143730698153,0,0.36982518434524536,0.9279000014066696
185,0.0036909279006067663,0,0.3713921010494232,0.9283000007271767
186,0.00485050967472489,0,0.3704129159450531,0.9279000014066696
187,0.002930794478743337,0,0.37297964096069336,0.9271000027656555
188,0.002548228400493307,0,0.3658732771873474,0.9275999963283539
189,0.005146402036189102,0,0.3709336817264557,0.9279000014066696
190,0.001269794851396,0,0.36896875500679016,0.9272999987006187
191,0.0034085862716892734,0,0.3671027421951294,0.9270000010728836
192,0.002957418932055589,0,0.3725318908691406,0.9275000020861626
193,0.003996439976617694,0,0.37657320499420166,0.9267000034451485
194,0.0016129402959320163,0,0.3716224133968353,0.9263999983668327
195,0.0017103308091463987,0,0.3724377453327179,0.9275999963283539
196,0.001982180343475193,0,0.37438422441482544,0.9277999997138977
197,0.0026185768547293264,0,0.37142735719680786,0.9265000000596046
198,0.0016286162681353744,0,0.37395650148391724,0.9272999987006187
199,0.0016616653520031832,0,0.371189683675766,0.9277999997138977
