epoch,train_loss,train_acc,val_loss,val_acc
0,2.2150237389973233,0,1.8920749425888062,0.2922000288963318
1,1.6614174097776413,0,1.417358636856079,0.48100000619888306
2,1.3180538415908813,0,1.2111759185791016,0.5764999985694885
3,1.0981140434741974,0,1.191458821296692,0.589599996805191
4,0.8959347754716873,0,0.9529194235801697,0.6726999878883362
5,0.8261208874838692,0,0.8485966920852661,0.7152000069618225
6,0.736032597720623,0,0.7617294192314148,0.7436000108718872
7,0.6394836902618408,0,0.7466660141944885,0.7450000047683716
8,0.6292010694742203,0,0.7141291499137878,0.7634000033140182
9,0.5917604714632034,0,0.7294732332229614,0.7618999928236008
10,0.5520405508577824,0,0.8001595139503479,0.7519000023603439
11,0.5208505860396794,0,0.7094669938087463,0.7682999968528748
12,0.4849659092724323,0,0.6133527755737305,0.7974999994039536
13,0.4502820335328579,0,0.5731294751167297,0.8074000030755997
14,0.509960051625967,0,0.5645166635513306,0.8164999932050705
15,0.41625750064849854,0,0.5291714668273926,0.8277000039815903
16,0.46097129583358765,0,0.6908214092254639,0.7830999940633774
17,0.4046943783760071,0,0.5052254796028137,0.8270999938249588
18,0.38865574449300766,0,0.5522196292877197,0.8275000005960464
19,0.40430472791194916,0,0.5533121824264526,0.8200999945402145
20,0.32885898277163506,0,0.6012100577354431,0.8128000050783157
21,0.37007446959614754,0,0.5174269080162048,0.8370999991893768
22,0.34271674283913206,0,0.5110278129577637,0.835099995136261
23,0.339824678376317,0,0.4511427879333496,0.8502999991178513
24,0.3296762444078922,0,0.49388426542282104,0.8391000032424927
25,0.3156075533479452,0,0.49187836050987244,0.8413999974727631
26,0.3048985619097948,0,0.48260948061943054,0.8418000042438507
27,0.2680454190288271,0,0.4439447224140167,0.8602000027894974
28,0.308238722383976,0,0.5676702260971069,0.8264999985694885
29,0.3011832255870104,0,0.41805240511894226,0.8642999976873398
30,0.28685123659670353,0,0.5315701365470886,0.8346000015735626
31,0.2709634006023407,0,0.41626349091529846,0.8648999929428101
32,0.27985463850200176,0,0.5022141337394714,0.8444000035524368
33,0.2503123517547335,0,0.46259912848472595,0.8536999970674515
34,0.26699346117675304,0,0.513326108455658,0.8411999940872192
35,0.2560863010585308,0,0.45538660883903503,0.8570999950170517
36,0.2504507750272751,0,0.4960505962371826,0.8448999971151352
37,0.230116106569767,0,0.46752724051475525,0.8536999970674515
38,0.23822817419256484,0,0.46169158816337585,0.851500004529953
39,0.22429355420172215,0,0.47768378257751465,0.847800001502037
40,0.22030116990208626,0,0.39594006538391113,0.8707000017166138
41,0.24739881977438927,0,0.42422914505004883,0.8681000024080276
42,0.28602627106010914,0,0.6006171107292175,0.8298999965190887
43,0.21640312112867832,0,0.4161323308944702,0.8747999966144562
44,0.2742836858545031,0,0.4110841453075409,0.8678999990224838
45,0.21132114343345165,0,0.6129469871520996,0.8191000074148178
46,0.2551478613168001,0,0.4502379894256592,0.8657999932765961
47,0.20743851736187935,0,0.41521382331848145,0.8744000047445297
48,0.2503897901624441,0,0.4535502791404724,0.8580999970436096
49,0.2678393144160509,0,0.5276628732681274,0.8431999981403351
50,0.2434153343949999,0,0.3988739252090454,0.8707000017166138
51,0.17141504306346178,0,0.47786375880241394,0.8576000034809113
52,0.22606122214347124,0,0.4503956437110901,0.8646000027656555
53,0.25650613754987717,0,0.47981417179107666,0.8548000007867813
54,0.23746349848806858,0,0.3899354934692383,0.8771999999880791
55,0.20879066841942923,0,0.5196619033813477,0.8408000022172928
56,0.20622221566736698,0,0.5162484049797058,0.8410000056028366
57,0.2252008467912674,0,0.4803414046764374,0.8576000034809113
58,0.1865001553669572,0,0.4414088726043701,0.8739999979734421
59,0.2637407621368766,0,0.4423605501651764,0.8664000034332275
60,0.19977603293955326,0,0.4473218619823456,0.8618000000715256
61,0.20680927165916987,0,0.4496941864490509,0.8622000068426132
62,0.19853270333260298,0,0.37948939204216003,0.8793999999761581
63,0.20428793970495462,0,0.39823055267333984,0.8729999959468842
64,0.18471230939030647,0,0.5625483393669128,0.8393000066280365
65,0.23486741818487644,0,0.41805794835090637,0.8738999962806702
66,0.17612268243517196,0,0.41827383637428284,0.8717000037431717
67,0.20119444653391838,0,0.4572388529777527,0.8576000034809113
68,0.18839480727910995,0,0.39006683230400085,0.8778999969363213
69,0.17515691090375185,0,0.5166678428649902,0.8466999977827072
70,0.18414380960166454,0,0.38760146498680115,0.8810999989509583
71,0.21327168960124254,0,0.6002576947212219,0.8349000066518784
72,0.20773772682462419,0,0.4793727993965149,0.8568000048398972
73,0.15428383089601994,0,0.5135716795921326,0.8540000021457672
74,0.20338517799973488,0,0.47910693287849426,0.8616999983787537
75,0.18989830650389194,0,0.4114077091217041,0.8727000057697296
76,0.18262785393744707,0,0.37972307205200195,0.8804000020027161
77,0.2012701119695391,0,0.4963485300540924,0.8472999930381775
78,0.18835227750241756,0,0.4112217426300049,0.879100002348423
79,0.22149013355374336,0,0.4859563410282135,0.8594000041484833
80,0.1218775026500225,0,0.28591689467430115,0.9125000014901161
81,0.061106278793886304,0,0.2826899290084839,0.9148999974131584
82,0.07159827975556254,0,0.28278136253356934,0.9164000004529953
83,0.0595327972301415,0,0.2928968071937561,0.9173000007867813
84,0.05183646292425692,0,0.2966185510158539,0.9170999974012375
