epoch,train_loss,train_acc,val_loss,val_acc
0,1.6822153329849243,0,0,0
1,1.357541561126709,0,0,0
2,1.19149911403656,0,0,0
3,1.0573837757110596,0,0,0
4,0.94938725233078,0,0,0
5,0.86026531457901,0,0,0
6,0.7788179516792297,0,0,0
7,0.7071002721786499,0,0,0
8,0.6359352469444275,0,0,0
9,0.5656164884567261,0,0,0
10,0.4989352524280548,0,0,0
11,0.4343790113925934,0,0,0
