epoch,train_loss,train_acc,val_loss,val_acc
0,0.559807077050209,0,0,0
1,0.07450701855123043,0,0,0
2,0.008742192760109901,0,0,0
3,0.0030666185775771737,0,0,0
4,0.0023193047381937504,0,0,0
5,0.0017006052075885236,0,0,0
6,0.002965541207231581,0,0,0
7,0.0011357030016370118,0,0,0
8,0.043167249430553056,0,0,0
9,0.0006307689181994647,0,0,0
10,0.000558397063286975,0,0.266220360994339,0.9355623126029968
